"loss_inla","loss_dnn","loss_dk","loss_ck"
2.65518092560355,2.83845829963684,1.31952822208405,0.419159531593323
2.75742962761124,2.88999462127686,1.31856107711792,0.384711652994156
2.73482198416799,2.91059565544128,1.42168641090393,0.411355584859848
2.83689454205445,2.95856022834778,1.31192994117737,0.36191001534462
2.75366905811648,2.8749361038208,1.37518095970154,0.391881585121155
