"","dk","ck","nngp"
"41",2.55968598375119,0.687553630883339,0.0244098611152245
"42",2.53968098233603,0.666619139188005,0.0131082014288322
"43",2.56263312302475,0.684788700869684,0.0237925798676049
"44",2.08612965971459,0.439402207793011,0.000222278331455626
"45",2.06555494787619,0.408696372132121,0.000167669424218597
"46",0.0258774436883834,1.03006567197607,0.0110950067451171
"47",0.0233424266855409,1.00186212846456,0.0103152593111723
"48",0.020510952987662,0.973862780751351,0.00858297139997627
"49",0.182250398799824,0.503260696638592,0.00336798670920116
"50",2.04310494470709,2.17433613429919,0.00554065652662609
"51",12.0558063777603,4.53135362597348,0.0692977950647592
"52",11.9847731834954,4.4671488988874,0.0933739817434261
"53",1.68286024718465,0.0592446754202156,0.000711002516850435
"54",1.69341110773619,0.0619180940766504,0.00277642862307889
"55",0.0521250707439777,0.972697374009606,0.000420861746983903
"56",0.405412738628878,0.00104052683252933,0.0318508820046093
"57",1.01339489534098,0.0362329905888713,0.0159200625381163
"58",0.893328159852865,0.0668856734640031,0.0156609133897923
"59",0.890231919480204,0.0717693830100706,0.0203958756282722
"60",0.508272057249597,0.000840457797685324,0.0543531045303261
"61",0.514091609324906,0.00137561264892613,0.0546162586429862
"62",0.11391871989922,0.115918884796416,0.0220893338170048
"63",0.435770170650813,0.406455042354132,0.000129296992386231
"64",0.496959139932144,0.476311463581794,0.00521011205079971
"65",0.183732013199255,0.0786341171165942,0.00187554839038478
"66",0.443771601336532,0.264654286575178,0.0393647728707551
"67",0.308458120710194,0.161624041587398,0.00880841412152219
"68",0.313632716590556,0.164267577166275,0.00711787245348394
"69",0.00415509582940168,0.0123512559231532,0.0207456206529253
"70",0.0473612725418874,0.153196743075909,0.0277057110206627
"71",0.272073021460239,0.115672900338462,0.0005535634418431
"72",0.272141175340773,0.116884264595916,0.000718909058995151
"73",2.13289954347225,0.106002449828414,0.300190959102977
"74",2.20639833213546,0.122611480997509,0.538849279112259
"75",0.261634014590561,0.391318589851592,0.0636760745506725
"76",0.251870238063766,0.397565605888877,0.2341561954054
"77",0.192283554903703,0.226185735936942,0.000476559021427596
"78",0.0288452150580425,0.0657301985887705,0.000101698055285817
"79",0.0167172578372664,0.0440507151239706,8.05830198479358e-05
"80",0.00121311005224727,0.0287703482277148,5.48539460535156e-06
"81",0.00136503718058827,0.0299428506195416,1.99524461743437e-06
"82",0.00144300215986945,0.0301749922774748,1.04645990846707e-05
"83",0.493764337616013,0.432869528739582,1.0361643868192
"84",0.491336762278074,0.432386527638211,0.923715047643288
"85",0.161206288379143,0.137372474651573,0.000331778106686572
"86",1.77433028176104,0.858449788805412,0.411080928870568
"87",1.77973584523285,0.860991143976128,0.485983260039591
"88",0.422744794169753,0.0601328553746412,0.0361867145091677
"89",2.41804137194544,3.31092267833745,1.86390431292047
"90",2.41383898346766,3.30898463175403,1.92636883254614
"91",0.454890145859235,0.0397543652279808,1.02325268865299e-05
"92",0.00638695393061014,0.0273603360669574,0.198542319233288
"93",0.00447066120974731,0.164384135578069,0.0193408160901292
"94",0.131241468621884,0.491959543375161,0.0246905573933054
"95",0.241171261852979,0.0238731438225329,2.59057339897528e-05
"96",3.01649873842787,1.79970793736737,4.40153893128098e-08
"97",3.00798780737582,1.7828800530289,0.000138337403457546
"98",0.315820586225562,0.276063237115215,0.000639026715212197
"99",0.310038721057254,0.275912433571061,2.42608677028396e-05
"100",0.145233792983154,0.0299679376245523,0.00813528730812672
"101",0.148722817167504,0.0302056457061251,0.0103232188511248
"102",1.24908954522125,0.584897390861457,2.88824877636252e-05
"103",1.26404531523338,0.589249504725025,1.11311291065016e-05
"104",0.225960000300726,0.000358459745115053,0.00147943500106723
"105",0.221912810197284,0.000160595756985325,0.00196691111851245
"106",5.79548555312536,1.26478707649487,0.000778311628053313
"107",7.690732747947,3.46987446446692,0.0156287981612243
"108",7.56594387152313,3.38831747623408,0.00927004313117094
"109",7.6086335665932,3.4102258682251,0.00537041119810071
"110",7.60284736566609,3.413111210838,0.00673578739954973
"111",3.3522832402371,7.93832903936786,0.00727897928497533
"112",3.36306536602846,7.94439740229463,0.00405101292124647
"113",3.36857669219559,7.9438436822825,0.00934939182276479
"114",0.0018683834342376,0.220720558246664,0.108315393120569
"115",21.3061984887516,7.97109485674115,0.00613890358536454
"116",5.68933302124994,0.146908757757108,0.00350962955271504
"117",5.95404425478623,0.190993326129978,0.000223056648366048
"118",1.6118665651154,2.20480147176248,0.0366381154932416
"119",1.55501318549012,2.1350017099727,0.015407347831401
"120",0.611179238058137,2.05358151403159,0.0105901767114002
"121",0.60256870484781,2.03096599879337,0.00602441462779428
"122",0.608102453534703,2.04776645743796,0.0069960480172964
"123",27.3804613629029,29.5502056165904,0.0485513836031598
"124",0.265583846772444,0.114567845587711,4.02529696440381e-06
"125",0.259917228558722,0.116483200756414,1.01450346019143e-05
"126",8.41136115619428,10.4983306643543,1.10947085330347
"127",8.29021249678322,10.2309826504984,0.735261519632329
"128",8.36674047522889,10.3572604949064,1.06568795862336
"129",3.86206936338358,5.22375727830883,5.00686647977152e-05
"130",3.61741381619813,4.95920777540331,0.0190783542425287
"131",0.050172956796144,3.64265111113665,0.00113557773674332
"132",1.54482673874569,1.1350575425229,0.00405203064115256
"133",1.43301703671169,1.0526498028461,0.000907952285061247
"134",9.30301193941618,3.68174648904373,0.00885240114579735
"135",7.99577990403478,2.88730690921053,0.0226648271450433
"136",2.8341810020695,2.45669462573,0.229960242199733
"137",0.0403322525151436,0.153073399275375,0.00108002240029377
"138",0.0418048782026926,0.147117037661028,0.00138637382377922
"139",10.3656576725271,10.3916589657945,0.0230386797662486
"140",10.3302215288409,10.3300100330288,0.00713832140411639
"141",10.327496770289,10.3183810975477,0.00657536531720389
"142",2.55661043132698,7.39829529763607,53.2694105846561
"143",195.541893689427,165.243174002431,64.527235822889
"144",17.7938116454866,24.0570849619224,0.194436827080186
"145",17.7461164754194,23.829490694635,0.087848978231273
"146",16.3560269747758,22.3487998269788,0.0479502410500846
"147",16.3379662180569,22.2781812499706,0.0166584964874894
"148",1.8032601283609,4.55414553826705,0.000467201316510071
"149",0.0262003774988032,0.0156356891291303,0.00331268502859762
"150",5.75844508717796,0.855734215588234,0.00404417523893554
"151",5.74305828819359,0.849266686146703,0.00244548618407583
"152",10.8581251781725,0.808058939002739,0.0018038235757794
"153",6.63316768279217,0.729265431400037,0.0068865726644344
"154",2.00452410862183,2.55379363708042,0.590555507897763
"155",10.4075930150575,11.6454270187859,0.879849148557696
"156",0.0495767784853024,0.418076821170206,12.1499931953149
"157",0.0502137186835372,0.419183796046821,11.6308477816605
"158",25.3420471892926,21.2860368092911,3.182026426926
"159",25.3927794584789,21.3266324618774,3.35553259900367
"160",21.2404355632261,17.542573783256,1.65885956361272
"161",2.49833327058074,3.35358019166361,0.00117282376237719
"162",2.72947314615494,3.62642904707577,0.203846903319855
"163",0.800904344078761,1.00213706107136,1.36299439770031
"164",0.801711934178626,1.00060059503434,1.41389308032321
"165",2.42401093271437,2.13180247055721,1.84779857345855
"166",2.25967349099565,1.96709362850088,1.34486375566819
"167",0.501900617774319,0.105294168723302,6.71082890390489
"168",0.501364310866092,0.106250079208404,5.47682098266353
"169",0.494514977292182,0.105309023249382,6.41673689374934
"170",22.350631028372,18.9247892269966,2.67910121572233
"171",0.760636708859273,0.936493503695272,0.335606170977271
"172",0.756808868862607,0.933118752416375,0.31654824840627
"173",0.371029584339011,1.36667464651502,0.000187507342835537
"174",0.371599088615144,1.36099127546831,0.000226209271501524
"175",1.48107660614666,0.0565402109933442,0.00227984325206953
"176",1.46732518982583,0.0600695080174172,0.000814258331852981
"177",0.0135168519769695,0.417604919393225,0.00170293136470097
"178",1.69140202899137,0.797785857245131,7.48878149171164e-07
"179",1.73563597518156,0.856004928781197,0.00213540171810001
"180",0.118028043594322,0.246867028561458,0.0153877307132589
"181",2.5637870455191,1.24166734580346,0.00033760714976308
"182",0.359109379875612,0.53037849697705,0.00156693987233628
"183",0.208111092304503,0.219180113606437,0.000897598435222219
"184",2.34403932601254,2.45775081753384,0.642803167032076
"185",2.35489895599026,2.46001790527665,0.783833335201172
"186",0.00570806264415361,0.00161343154982411,0.623497400180817
"187",0.0054609923255333,0.0015560691652712,0.598225060700605
"188",0.00595390076983931,0.00170782017069958,0.608093157141359
"189",4.63392330766592,1.39031582715621,0.00388814314075824
"190",4.90666837422604,1.56603723174473,0.0076946223388974
"191",4.88431845225587,1.53733403997839,0.00919724217577038
"192",4.8818759711976,1.53799865087021,0.00853461691759368
"193",4.90357618489616,1.56697661101732,0.00853560679333199
"194",0.00926723567901059,7.44074243216062e-06,0.000831656949251175
"195",0.00686423338514015,0.000253095708105436,0.000417282964593717
"196",0.0108302510725315,4.72953083087929e-05,0.00227076990800271
"197",3.2797606144182,2.33885278764076,0.130737938500748
"198",7.21673266067438,5.80081652681674,0.259056702939296
"199",7.19799649811867,5.7824557702607,0.253644189730196
"200",7.21422216951361,5.78240990484005,0.249153730659676
"201",5.58262700941929,0.642848770304878,0.000346143145806035
"202",5.66700289025091,0.663380811500719,7.99090544588733e-06
"203",3.7267346695359,2.41837448767799,0.00200491075264332
"204",3.68364693736392,2.35875923547086,0.00165417164186436
"205",3.83425147993538,0.53935123304416,0.00460317462098172
"206",3.90302584198549,0.57097792493777,0.00536427073384404
"207",0.159366897004873,1.05679402980017,2.30097371587076
"208",4.5682403552131,3.57120504416329,0.0491533877955879
"209",4.56533212088695,3.56584005347992,0.0604983499800092
"210",9.49409757571949,8.01675594435218,0.597893646074895
"211",9.49672772284304,8.01503869534302,0.574507788582793
"212",9.43890175178398,8.0166587366668,0.580827809098568
"213",4.59700206634607,0.861954977411325,0.217891449843702
"214",4.6163738216897,0.874430895537727,0.3624538235199
"215",0.802601785471253,1.78076570669066,1.02226704523586
"216",0.801971378213392,1.78436016413046,1.16074789053645
"217",0.81092696446709,1.80311155503202,1.05267897633777
"218",1.21963637833167,4.95303085510075,0.80843642492585
"219",1.23054877116168,4.94335301183798,0.857003348148817
"220",1.20782072707689,4.89814461967181,0.707380247815146
"221",0.00856408371483558,1.04122273531253,0.105055315256847
"222",0.346453311909792,0.000204286685778717,0.00264425487426041
"223",0.318940339283323,0.00370132040868366,0.00774940080395702
"224",0.338639333740355,0.00149040249571503,0.0108926356248495
"225",0.922282935730382,0.119104072708448,0.0664276430128594
"226",0.904413858512988,0.107952133793049,0.0736339652135795
"227",0.911279759646225,0.114853506372212,0.0675708583119115
"228",0.946685845352507,5.24171174438991,12.3244133325799
"229",4.03285101875139,11.0418222114017,20.3767244228239
"230",4.02233596578805,11.0209104694275,30.1658252153814
"231",4.02837843427485,11.0491754851284,21.0614081620962
"232",114.92476450056,88.469967894791,52.550171130265
"233",115.18084639494,88.7388268003958,77.5989060909388
"234",114.748453388791,88.2377944351192,63.2483541361626
"235",2.7714717728139,7.86161773597567,0.134370465622228
"236",3.10863853441623,8.3963803217335,0.0360641253950929
"237",3.07437797066684,8.37073333644162,0.0559732296598223
"238",3.08073212712534,8.35866346859221,0.0434768314171972
"239",3.07383621359022,8.36499520187415,0.0663255963255747
"240",1.79490939930346,0.305891363392144,0.100212959079748
"241",1.79486491136926,0.306353154005809,0.0553540388090598
"242",3.54447281158034,1.20119437817933,0.0825853596931587
"243",47.0936737135698,33.3159439532391,0.324334361153536
"244",3.06580510038578,0.195021305011289,0.00221263395763711
"245",2.47035505320278,1.38038785632825,0.00119088164191632
"246",1.59402412640414,0.485369962606055,0.993863211115495
"247",10.9746084085974,7.59287378794214,1.12101761102692
"248",0.18061848970405,0.00112128762937913,0.2140681582891
"249",0.181001299565287,0.00147895141624379,0.172661160495309
"250",0.171970791681337,0.00277761931399718,0.14616099333341
"251",0.00122590027887324,0.945245264234817,0.000687071901629321
"252",0.00168710738027046,0.949182528333629,0.00152049575893826
"253",1.77614927860021,0.215789738252233,0.00359550110257154
"254",0.130747606840487,0.00517967887935811,8.9341806564421e-05
"255",1.13507401608377,0.0599291030823067,0.000628574116369803
"256",1.12962543440167,0.0585406608910648,0.000441298471372397
"257",1.23910469461315,1.14351342721404,0.0120494985062235
"258",0.886199783211611,0.801589104473416,0.00404122739325471
"259",0.884049130870679,0.8020459734202,0.00378916586916901
"260",0.329810169681191,0.164487262241709,0.00034679855674719
"261",3.67049444753653,3.08597140050821,0.00526548806882902
"262",3.64983169937702,3.06913574757489,0.00382159527705599
"263",3.67148297530928,3.08866254011139,0.0059084340103341
"264",0.00543984849885304,0.144350129492155,1.22652821276302
"265",0.0064180161181431,0.146133211026186,1.07695017486803
"266",12.8642620040894,13.9065185266214,0.0339470437639926
"267",0.0347968970278709,0.442015811092963,0.000441906133673528
"268",6.53754227047916,10.7463456152433,0.00190663349233716
"269",6.57304487118988,10.7623644829939,0.00192375810603382
"270",0.531606564770661,0.0351580263285896,0.0330138471603215
"271",5.33159853528694,7.78615759781902,0.0354273659843152
"272",5.32278513923649,7.7889520066299,0.0359581203884296
"273",0.291473697943327,0.355691110376135,0.000180582314346254
"274",0.286471272562335,0.350520525632558,9.42812297901097e-05
"275",0.11981910062284,0.808275874431096,0.000998021216562355
"276",0.173931284802477,0.946984019958998,0.00126192313437245
"277",0.170588272348435,0.93887544564821,0.000413012722327174
"278",0.917217755258024,0.0837048538435225,0.000774022995350492
"279",0.915493252104528,0.0804033572021535,0.00056437044139776
"280",0.12261831003094,0.0149313789163563,0.000303837380768151
"281",0.417775120248673,0.575259631103207,0.000220759443754294
"282",23.2928614218627,17.1765159244787,5.64381068952989
"283",23.2784618381873,17.1670313270614,4.41079746722043
"284",0.0193073266660803,0.636424808329004,0.00551478292111166
"285",0.200197128590609,0.0731755143938499,0.001739266761265
"286",0.165625244810221,0.0949505307460907,7.38505303709911e-06
"287",0.163676450995012,0.096601826620499,4.87286768993833e-06
"288",0.00343324778798232,0.67624124199987,0.00291812491272792
"289",0.120166936313583,0.100823764226552,0.000981043957530465
"290",0.0352787272211902,0.0122922736846071,0.0638563128556855
"291",0.0527189861050142,0.0240479834115978,0.0911660912408507
"292",0.0545734821727865,0.0244498392425243,0.110390892632346
"293",0.0833931088685538,0.137597601878604,0.0867544137677476
"294",0.0837382670566592,0.137060769038694,0.0613367521939611
"295",0.297546293563178,0.000352404048771209,0.000310122118997919
"296",0.2806654230013,0.00105923360209155,0.001592665119066
"297",0.0339038420203554,2.61968734464651,0.00925109710681891
"298",0.000555617560238191,0.363815040096298,2.56727079565442
"299",0.000727558783818519,0.351715599253618,2.02140990108625
"300",0.143639039160531,0.150193915687251,0.00209093878251007
"301",0.146404955412642,0.147179987579916,7.87608177206192e-05
"302",2.1470071863255,6.03329964514343,0.0371629942202112
"303",2.01167972991359,1.73026894317546,4.23661456020821e-05
"304",1.46263536134099,0.215809093561124,0.000929343107879171
"305",1.5213638772085,0.222912133231019,0.00140930321681886
"306",0.066720998053022,0.0640769683455277,0.232819032609681
"307",0.0629064277595002,0.0688841419804891,0.250209743794439
"308",0.0659372488268972,0.0703106490808732,0.314493273485608
"309",1.19348455963154,0.336828586748105,0.141171868925605
"310",0.495104642795804,0.236889092620889,0.000153891736405511
"311",0.0713949789577721,0.44177265385771,5.17372878135155e-05
"312",0.0158393503692823,0.0277699332558656,0.00272977136366857
"313",0.0247230114525398,0.253217107418194,0.166823223709366
"314",0.0252066986012737,0.2520843841343,0.179230609088821
"315",0.0250346870869982,0.25105740386104,0.174832650335433
"316",3.90838881197682e-07,0.437502055036086,0.204931449840934
"317",1.88279862299058,0.503206267403271,0.456957856074582
"318",1.88133198464573,0.507564257432497,0.585500233952774
"319",0.0433606177803399,0.233060202624485,0.0462672283753326
"320",0.409940145392378,0.00265501159815886,0.0319370583543902
"321",3.28153091006065,1.36268340668382,0.459312543869623
"322",0.24867362865891,0.0202621261925393,0.354145567507314
"323",0.247743807900003,0.0210556077952789,0.324484982044072
"324",1.62294144478125,0.335091316410418,0.0158649812612157
"325",1.62683641692699,0.337973690349618,0.0209593141220405
"326",1.64938678864102,0.348029230641318,0.0336267755678387
"327",0.113552409259219,0.00105260077547426,0.0703890544184201
"328",0.311913881044082,0.0575799057664872,0.000209086232239623
"329",0.269340733659293,0.0405418966913151,0.00111203553330383
"330",0.269674920642629,0.0405286482213889,0.000804459958577757
"331",1.45663686052928,0.417685091212538,0.000377788386605375
"332",1.44963454852296,0.413939363424195,0.000320598148713257
"333",0.0149342812399739,6.75664533831684e-05,0.00127060378237678
"334",0.0148887470526363,5.1681140932176e-05,0.00172863774373044
"335",0.0139781141782422,2.82288432650747e-05,0.00215444362085448
"336",0.108543798497005,0.0137865397164946,6.56761636033897e-05
"337",0.80608911726115,1.67183203510017,0.000250715482776234
"338",0.357816717747839,0.279090528141731,0.597621400030024
"339",0.852272451281507,0.98787234016401,0.553735070330959
"340",0.856116281972277,0.98731601661451,0.490379340613275
"341",0.00490935646908242,0.0224952695266177,0.311022195601995
"342",0.43932217208873,0.516133741898093,0.925500796258775
"343",0.744504939141984,0.652046288226372,0.337337602826057
"344",3.44337224291336,3.85994683335612,0.883121925766301
"345",3.43123771318503,3.84549760065205,0.81513042033948
"346",3.42808338338673,3.842240489951,0.780017126599598
"347",3.43161753155703,3.8443344555403,0.790494582904775
"348",0.437549302073965,0.593447774252263,0.0724552001700938
"349",0.431169157595127,0.586372095357774,0.0771997686419133
"350",0.479680908903174,0.387955417252872,0.302994144866416
"351",0.377309984878812,0.292679039967942,0.59615165562183
"352",0.37697615285363,0.293447772902442,0.523419985019778
"353",1.83928965556926,2.48110088911508,0.000419371618124179
"354",1.8766308296531,2.51330633592577,0.000435934872773792
"355",1.85840343423782,2.50015343659139,0.000245724800416021
"356",1.85387801383876,2.49489952863081,2.69401895716538e-07
"357",0.139770647559165,0.070815369380948,0.000758889393662338
"358",0.143710698164987,0.0730240036829704,0.000260959697387518
"359",1.58768366490228,1.94606372114903,0.00070719128949689
"360",1.59130753756928,1.94469632163757,0.000374693950437572
"361",1.86340477560274,1.40473976215831,4.14457255858015e-05
"362",0.171958317790058,0.37451888712946,3.95545531657546e-06
"363",0.200608256889711,0.415804161693798,0.00022133958646438
"364",0.200954392851838,0.416158452161634,0.000522810689036983
"365",2.56902941042828,1.23362353824457,0.00431564999703913
"366",2.54677601103649,1.20702287560022,0.00143748623942077
"367",0.294713591071761,0.000152430568770142,0.0682708569162757
"368",0.244548423152274,0.00130216408332207,0.00578912352390271
"369",0.251744058550585,0.000759429859227168,0.00398442885125316
"370",0.0103926974384162,0.162685629710359,0.000318166909940577
"371",0.0113741227762196,0.159817678799762,2.64738466748981e-05
"372",0.0103684061673053,0.162139873934964,0.000212838955997121
"373",0.0100517636218599,0.163314767835417,7.68164947820561e-07
"374",0.00125753482565316,0.219312957873656,0.00396794275384529
"375",3.14749184934123,1.54875150008697,0.00340707274345493
"376",3.12251414675623,1.5290817084202,0.00299032820507202
"377",3.11922212769907,1.52776827720716,0.245422952890512
"378",3.12907302813096,1.53469430637834,0.00501922851367192
"379",3.13204955468113,1.54258579958764,0.00776299339505222
"380",1.21401044079341,0.328474863967046,0.00366911556379217
"381",1.12002596711537,0.281708908020838,6.51860709377778e-06
"382",0.911372251814328,0.182647347765691,0.00579238897936253
"383",0.651207863253269,0.232346305567838,7.34687846842025e-06
"384",0.557660914914187,0.294809960374504,0.00305467479039551
"385",0.556559728233586,0.295916004220593,0.00145476913155261
"386",0.56068247158113,0.294945642430258,0.00339699934661717
"387",0.555476688361311,0.29577906180423,0.00217243354293594
"388",0.0276800092383188,0.108631764479228,1.5967778073761e-06
"389",0.178659475864307,0.00276941351036985,0.00100140248014648
"390",0.611437445628836,0.0812822179435536,0.605701732921764
"391",7.42988080471095,4.96839590217002,0.0285355116911948
"392",7.13461617511821,4.72944830525578,0.0167246841062826
"393",7.16112535486543,4.74853988706797,0.012680415868348
"394",0.181491771338979,0.00297886565533101,0.000887698598228905
"395",0.19001713031637,0.00209435960058439,0.000841987435531435
"396",2.51683981357789,1.0898740894617,0.00431205491469574
"397",1.5076578810255,0.00278447751528765,1.64761491028257e-05
"398",1.50190798040109,0.00307617013714201,1.29147369711452e-06
"399",1.50699634684632,0.00275166311385483,0.000118741515359018
"400",0.0734096591443082,1.2768915430151,0.0604352106465315
"401",0.035380696715183,0.444528668472786,0.0486315724310677
"402",0.0348170040346393,0.456571259153462,0.0602883643859435
"403",3.31556031698969,0.53516362167017,0.00233129801407487
"404",0.66959342717787,0.0214261089310713,0.000190100930502004
"405",0.672472994092723,0.021461580883633,0.00274791309825576
"406",1.94736007668199,0.292603186034162,0.000232309302135166
"407",0.0498070411770829,0.730301724685693,0.081329896745227
"408",0.322511716095067,0.00395012036715112,0.241552664582804
"409",0.130293677341362,0.0729853719402288,0.0296560822300409
"410",0.0730705490642406,0.129394870379101,0.0481804950291987
"411",0.0728714108680688,0.129452509354811,0.017848857127874
"412",0.62004763147461,0.143827863874841,0.00425107426825051
"413",0.580407615795733,0.164053170956787,0.00191324084385183
"414",0.203584998668286,0.063859204034844,0.0841403233655999
"415",0.509127163690411,0.0185325005379075,0.174127244908813
"416",0.516277364258679,0.0202521707915518,0.190292324585079
"417",2.11738991567482,0.773484140891267,0.101572269139703
"418",1.29514103180661,1.78784949792848e-05,0.000544016228007934
"419",1.29839904425647,7.45671272446589e-05,0.000280036949615982
"420",0.207663708131498,0.142388964450263,0.0168983110593545
"421",0.603089448348893,0.172752459922244,0.00334989720576497
"422",0.00143698747553949,0.0182880684211995,0.000876379659498337
"423",0.00174895784738386,0.0170873761233937,0.000924410575986954
"424",0.568520343055658,0.137790794212702,0.00428021115976155
"425",0.47566523438087,0.0938896251822147,2.35177980357519e-06
"426",0.491138621647207,0.100641074199207,0.000158965501397048
"427",0.743323181530836,0.086299204272894,1.8749587052641e-06
"428",0.745078838051179,0.0869633316216111,1.58128268877113e-05
"429",0.333134119056681,0.0165270049441066,1.31005625634583e-05
"430",3.29480232142536e-05,0.756240941066673,0.31689962610496
"431",0.767586077828463,0.000130755580398328,0.239471833480358
"432",0.488903259705974,0.0443614362908348,6.58892787350975e-05
"433",0.480916912017696,0.0458521147242568,0.00012360905972858
"434",0.338693567951869,0.857348733810804,0.0159791140269818
"435",0.339246586974493,0.856246175451176,0.0093184077881594
"436",0.890847519227662,1.65665425449555,0.0600583750263098
"437",0.892659486791533,1.65720789626583,0.0516233679694135
"438",0.892436043407483,1.65734171713577,0.0552539074025061
"439",0.284909607619388,1.02408360097013,0.937101997621627
"440",0.284874993813371,1.02352874942499,0.700456562562764
"441",0.0840336049857301,0.0174524582389934,0.000623182665172526
"442",0.0142871004966122,1.22773863830669e-05,0.0421894386217323
"443",0.000225299409232732,0.0349587236761058,0.000376239984403439
"444",0.000258443720150905,0.0341313229587328,1.54101368131304e-05
"445",0.000179385816090844,0.0349227141538141,3.38470085362886e-05
"446",0.083575039284974,0.153132280169818,0.000152139914637709
"447",0.253603271140829,0.108015388665005,1.55069953005396
"448",0.295421878790902,0.135093372607669,0.545209963465056
"449",0.2998379978841,0.138235296686798,1.66675593039546
"450",3.63618331792001,4.33438315442907,2.97959500458837
"451",2.90571060588714,2.93390888495113,2.17134196046647
"452",2.91484415468152,2.9392823437477,1.22499688754355
"453",0.00769220305132704,0.0597917201430417,0.000417425847586599
"454",0.241159236036115,0.597782769849839,0.00195553610327948
"455",0.0793219156819752,1.4939427753911,0.85013821523074
"456",0.0829915745621207,1.5081295831234,1.22655917086927
"457",0.0749588756636773,8.28158075725186e-05,7.8119031506632e-06
"458",0.0750596952430156,6.78678982099048e-05,1.51994384587283e-05
"459",0.297552479430845,0.618615409599282,0.000438598225185837
"460",0.30199386900967,0.626225027553444,0.000302803833404403
"461",1.59697383461609,2.38587311640441,1.33409050519073
"462",1.59083096635295,2.38665096142167,1.0505192129547
"463",1.5961881592129,2.38585249345123,1.22283295660633
"464",0.350080701104013,1.27019625989823,1.95155173189392
"465",0.253811357186314,0.0843836302617794,0.148432893046934
"466",0.0291682209258592,0.148087312573713,0.0817624920982298
"467",0.0668146033899095,0.0425547261013642,0.205512707997867
"468",0.0656463641748885,0.0429079991738156,0.20453562480874
"469",0.226246012609795,0.885562781703285,0.10052912784033
"470",5.37853826137131,4.28915384673114,1.54495827000671
"471",5.38666280178471,4.28769635747613,1.64931293021549
"472",0.034356227180933,0.708524202061822,0.00687692863672658
"473",0.0211250581357108,0.641804979830509,0.00442399528242178
"474",0.0208217639264957,0.639490577974271,0.00429998681930614
"475",0.0128014130375817,0.153298099791295,0.00137824532961698
"476",0.324957904476712,0.00827877193846326,0.0104301069433065
"477",0.327595553674951,0.00884127809851669,0.0121621833336095
"478",0.585663252529305,0.0805238031922363,0.00692705130092678
"479",0.580585175778255,0.0787580435115307,0.00787452155258629
"480",0.142066913611634,0.0110087279323489,8.70554483776404e-05
"481",0.114857273050612,0.0205905125603012,0.00116237529240012
"482",0.143148773303837,0.0109505689354046,4.66778187526425e-05
"483",0.115724449216911,0.0200204428584665,0.00133875342674715
"484",0.141843060349938,0.0111732393445346,0.00029739712576333
"485",0.504305743098671,0.123713815575247,0.000102141709446049
"486",0.108896878557525,0.00568922330575401,0.0136432719095557
"487",0.553288598788655,0.230643323310537,0.000111151086240587
"488",0.554266549448861,0.232048786241669,2.02649670906008e-05
"489",0.644185776822478,0.0606741436183349,7.78796331187858e-05
"490",0.266280659034295,0.000999086117474809,0.000370632252538411
"491",0.265945139814507,0.000986585542571247,0.000349849385759772
"492",0.726618286520411,0.234840172077871,0.000167712887727373
"493",0.727325707878418,0.237138047380324,0.000579177774686383
