"","sample_id","rcapid","soc","soc_sd","soc_measured","sample_top","sample_bottom","texture","elevation","long","lat","landuse","State"
"585",122229,"C1506P015",48.84,1.617319877,"measured",0,10,"",19.5,-81.19,28.4,"P","FL"
"586",122267,"C1506R011",44.95,1.617319877,"measured",0,5,"",11.8999996185303,-82.28,28.91,"R","FL"
"587",122271,"C1506R012",35.52,1.617319877,"measured",0,5,"",11.8999996185303,-82.28,28.91,"R","FL"
"588",122275,"C1506R013",45.52,1.617319877,"measured",0,5,"",11.8999996185303,-82.28,28.91,"R","FL"
"589",122279,"C1506R014",50.3,1.617319877,"measured",0,5,"",11.8999996185303,-82.28,28.91,"R","FL"
"590",122283,"C1506R015",50.5,1.617319877,"measured",0,5,"",11.8999996185303,-82.28,28.91,"R","FL"
"591",122287,"C1506W011",46.06,1.617319877,"measured",0,5,"",20,-81.68,28.61,"W","FL"
"592",122291,"C1506W012",48.04,1.617319877,"measured",0,5,"",20,-81.68,28.61,"W","FL"
"593",122295,"C1506W013",48.24,1.617319877,"measured",0,5,"",20,-81.68,28.61,"W","FL"
"594",122298,"C1506W014",47.08,1.617319877,"measured",0,5,"",20,-81.68,28.61,"W","FL"
"595",122305,"C1506W021",33.45,1.617319877,"measured",0,5,"",18.6000003814697,-81.9,28.79,"W","FL"
"596",122310,"C1506W022",42.83,1.617319877,"measured",0,5,"",18.6000003814697,-81.9,28.79,"W","FL"
"597",122314,"C1506W023",31.79,1.617319877,"measured",0,5,"",18.6000003814697,-81.9,28.79,"W","FL"
"598",122318,"C1506W024",38.74,1.617319877,"measured",0,5,"",18.6000003814697,-81.9,28.79,"W","FL"
"599",122326,"C1506W031",48.33,1.617319877,"measured",0,30,"",NA,-83.4,30.58,"W","FL"
"600",122329,"C1506W032",46.11,1.617319877,"measured",0,25,"",NA,-83.4,30.58,"W","FL"
"601",122331,"C1506W033",48.3,1.617319877,"measured",0,30,"",NA,-83.4,30.58,"W","FL"
"602",122333,"C1506W034",48.54,1.617319877,"measured",0,30,"",NA,-83.4,30.58,"W","FL"
"603",122335,"C1506W035",46.59,1.617319877,"measured",0,25,"",NA,-83.4,30.58,"W","FL"
"604",122337,"C1506W041",33.7,1.617319877,"measured",0,5,"",1.10000002384186,-81.67,29.61,"W","FL"
"605",122340,"C1506W042",37.54,1.617319877,"measured",0,5,"",1.10000002384186,-81.67,29.61,"W","FL"
"606",122343,"C1506W043",31.57,1.617319877,"measured",0,5,"",1.10000002384186,-81.67,29.61,"W","FL"
"607",122346,"C1506W044",27.37,1.617319877,"measured",0,5,"",1.10000002384186,-81.67,29.61,"W","FL"
"608",122349,"C1506W045",17.47,1.617319877,"measured",0,5,"",1.10000002384186,-81.67,29.61,"W","FL"
"609",122352,"C1506W051",51.01,1.617319877,"measured",0,5,"",1,-80.36,25.84,"W","FL"
"610",122377,"C1506W061",55.06,1.617319877,"measured",0,5,"",21.7999992370605,-82.05,29.52,"W","FL"
"611",122383,"C1506W062",53.76,1.617319877,"measured",0,5,"",21.7999992370605,-82.05,29.52,"W","FL"
"612",122386,"C1506W063",50.19,1.617319877,"measured",0,5,"",21.7999992370605,-82.05,29.52,"W","FL"
"613",122389,"C1506W064",51.97,1.617319877,"measured",0,5,"",21.7999992370605,-82.05,29.52,"W","FL"
"614",122392,"C1506W065",54.68,1.617319877,"measured",0,5,"",21.7999992370605,-82.05,29.52,"W","FL"
"615",122406,"C1506W091",28.7,1.617319877,"measured",0,5,"",7.09999990463257,-80.69,27.7,"W","FL"
"616",122408,"C1506W092",24.85,1.617319877,"measured",0,5,"",7.09999990463257,-80.69,27.7,"W","FL"
"617",122410,"C1506W093",29.45,1.617319877,"measured",0,5,"",7.09999990463257,-80.69,27.7,"W","FL"
"618",122412,"C1506W094",25.46,1.617319877,"measured",0,5,"",7.09999990463257,-80.69,27.7,"W","FL"
"619",122414,"C1506W095",21.71,1.617319877,"measured",0,5,"",7.09999990463257,-80.69,27.7,"W","FL"
"620",124138,"C1508F081",12.28,1.617319877,"measured",0,10,"",40.5,-82.62,30.25,"F","FL"
"621",124448,"C1508R051",28.97,1.617319877,"measured",0,5,"",16.5,-81.11,27.59,"R","FL"
"622",124463,"C1508R055",41.03,1.617319877,"measured",0,5,"",16.5,-81.11,27.59,"R","FL"
"623",124565,"C1508W061",13.08,1.617319877,"measured",0,7,"",7,-80.33,27.1,"W","FL"
"624",124916,"C1509F021",1.88,1.617319877,"measured",0,18,"sl",40,-85.7,30.78,"F","FL"
"625",126521,"C1511P042",37.52,1.617319877,"measured",0,5,"",9.69999980926514,-81.25,27.18,"P","FL"
"626",126526,"C1511P043",29.47,1.617319877,"measured",0,5,"",9.69999980926514,-81.25,27.18,"P","FL"
"627",126530,"C1511P044",42.38,1.617319877,"measured",0,5,"",9.69999980926514,-81.25,27.18,"P","FL"
"628",126535,"C1511P045",40.66,1.617319877,"measured",0,5,"",9.69999980926514,-81.25,27.18,"P","FL"
"629",126626,"C1511R031",2.02,1.617319877,"measured",0,5,"fs",19.6000003814697,-81.02,27.57,"R","FL"
"630",126853,"C1512C021",47.49,1.617319877,"measured",0,5,"",3.20000004768372,-80.32,26.97,"C","FL"
"631",126857,"C1512C022",43.73,1.617319877,"measured",0,5,"",3.20000004768372,-80.32,26.97,"C","FL"
"632",126861,"C1512C023",47.01,1.617319877,"measured",0,5,"",3.20000004768372,-80.32,26.97,"C","FL"
"633",126864,"C1512C024",40.45,1.617319877,"measured",0,5,"",3.20000004768372,-80.32,26.97,"C","FL"
"634",126868,"C1512C025",44.1,1.617319877,"measured",0,5,"",3.20000004768372,-80.32,26.97,"C","FL"
"635",126895,"C1512C051",19.38,1.617319877,"measured",0,5,"",4.40000009536743,-80.98,26.68,"C","FL"
"636",126898,"C1512C052",8.42,1.617319877,"measured",0,5,"",4.40000009536743,-80.98,26.68,"C","FL"
"637",126901,"C1512C053",15.42,1.617319877,"measured",0,5,"",4.40000009536743,-80.98,26.68,"C","FL"
"638",126904,"C1512C054",21.61,1.617319877,"measured",0,5,"",4.40000009536743,-80.98,26.68,"C","FL"
"639",126907,"C1512C055",25.96,1.617319877,"measured",0,5,"",4.40000009536743,-80.98,26.68,"C","FL"
"640",126930,"C1512C071",25.54,1.617319877,"measured",0,5,"s",5.90000009536743,-80.67,27.7,"C","FL"
"641",126934,"C1512C072",14.7,1.617319877,"measured",0,5,"s",5.90000009536743,-80.67,27.7,"C","FL"
"642",126937,"C1512C073",23.86,1.617319877,"measured",0,5,"s",5.90000009536743,-80.67,27.7,"C","FL"
"643",126941,"C1512C074",9.1,1.617319877,"measured",0,5,"s",5.90000009536743,-80.67,27.7,"C","FL"
"644",126945,"C1512C075",17.94,1.617319877,"measured",0,5,"s",5.90000009536743,-80.67,27.7,"C","FL"
"645",126973,"C1512F012",17.07,1.617319877,"measured",0,5,"",19.8999996185303,-81.42,27.38,"F","FL"
"646",126977,"C1512F013",23.95,1.617319877,"measured",0,5,"",19.8999996185303,-81.42,27.38,"F","FL"
"647",126981,"C1512F014",40.62,1.617319877,"measured",0,5,"",19.8999996185303,-81.42,27.38,"F","FL"
"648",126984,"C1512F015",12.36,1.617319877,"measured",0,5,"",19.8999996185303,-81.42,27.38,"F","FL"
"649",127011,"C1512F031",12.47,1.617319877,"measured",0,41,"",NA,-83.13,30.57,"F","FL"
"650",127025,"C1512F041",49.44,1.617319877,"measured",0,5,"",10.1000003814697,-81.19,29.24,"F","FL"
"651",127030,"C1512F042",50.15,1.617319877,"measured",0,5,"",10.1000003814697,-81.19,29.24,"F","FL"
"652",127034,"C1512F043",39.48,1.617319877,"measured",0,5,"",10.1000003814697,-81.19,29.24,"F","FL"
"653",127038,"C1512F044",55.35,1.617319877,"measured",0,5,"",10.1000003814697,-81.19,29.24,"F","FL"
"654",127043,"C1512F045",53.37,1.617319877,"measured",0,5,"",10.1000003814697,-81.19,29.24,"F","FL"
"655",127047,"C1512F051",54.82,1.617319877,"measured",0,20,"",25.6000003814697,-83.02,29.83,"F","FL"
"656",127050,"C1512F052",51.13,1.617319877,"measured",0,20,"",25.6000003814697,-83.02,29.83,"F","FL"
"657",127053,"C1512F053",25.01,1.617319877,"measured",0,20,"",25.6000003814697,-83.02,29.83,"F","FL"
"658",127056,"C1512F054",50.58,1.617319877,"measured",0,20,"",25.6000003814697,-83.02,29.83,"F","FL"
"659",127059,"C1512F055",54.45,1.617319877,"measured",0,20,"",25.6000003814697,-83.02,29.83,"F","FL"
"660",127089,"C1512P041",22.39,1.617319877,"measured",0,5,"",7.09999990463257,-80.67,27.63,"P","FL"
"661",127095,"C1512P042",22.34,1.617319877,"measured",0,5,"",7.09999990463257,-80.67,27.63,"P","FL"
"662",127100,"C1512P043",29.36,1.617319877,"measured",0,5,"",7.09999990463257,-80.67,27.63,"P","FL"
"663",127104,"C1512P044",27.7,1.617319877,"measured",0,5,"",7.09999990463257,-80.67,27.63,"P","FL"
"664",127109,"C1512P045",29.22,1.617319877,"measured",0,5,"",7.09999990463257,-80.67,27.63,"P","FL"
"665",127141,"C1512P072",18.7,1.617319877,"measured",0,5,"",11.8000001907349,-81.22,27.37,"P","FL"
"666",127144,"C1512P073",26.98,1.617319877,"measured",0,5,"",11.8000001907349,-81.22,27.37,"P","FL"
"667",127147,"C1512P074",15.07,1.617319877,"measured",0,5,"",11.8000001907349,-81.22,27.37,"P","FL"
"668",127151,"C1512P075",19.84,1.617319877,"measured",0,5,"",11.8000001907349,-81.22,27.37,"P","FL"
"669",127172,"C1512W011",10.65,1.617319877,"measured",0,58,"",1.5,-86.17,30.46,"W","FL"
"670",127182,"C1512W021",49.9,1.617319877,"measured",0,5,"",17,-82.74,29.58,"W","FL"
"671",127203,"C1512W031",53.62,1.617319877,"measured",0,5,"",2.40000009536743,-82.63,28.54,"W","FL"
"672",127207,"C1512W032",49.45,1.617319877,"measured",0,5,"",2.40000009536743,-82.63,28.54,"W","FL"
"673",127211,"C1512W033",50.83,1.617319877,"measured",0,17,"",2.40000009536743,-82.63,28.54,"W","FL"
"674",127214,"C1512W034",51.17,1.617319877,"measured",0,25,"",2.40000009536743,-82.63,28.54,"W","FL"
"675",127217,"C1512W035",50.12,1.617319877,"measured",0,20,"",2.40000009536743,-82.63,28.54,"W","FL"
"676",127225,"C1512W041",35.26,1.617319877,"measured",0,5,"",0.5,-81.38,25.88,"W","FL"
"677",127229,"C1512W042",34.86,1.617319877,"measured",0,41,"",0.5,-81.38,25.88,"W","FL"
"678",127233,"C1512W044",35.67,1.617319877,"measured",0,5,"",0.5,-81.38,25.88,"W","FL"
"679",127236,"C1512W045",36.3,1.617319877,"measured",0,5,"",0.5,-81.38,25.88,"W","FL"
"680",127239,"C1512W061",16.7,1.617319877,"measured",0,30,"",NA,-83.82,30.53,"W","FL"
"681",127256,"C1512W081",48.67,1.617319877,"measured",0,5,"",1.39999997615814,-82.65,28.43,"W","FL"
"682",127261,"C1512W082",48.51,1.617319877,"measured",0,5,"",1.39999997615814,-82.65,28.43,"W","FL"
"683",127266,"C1512W083",46.66,1.617319877,"measured",0,5,"",1.39999997615814,-82.65,28.43,"W","FL"
"684",127270,"C1512W084",48.06,1.617319877,"measured",0,5,"",1.39999997615814,-82.65,28.43,"W","FL"
"685",127275,"C1512W085",49.4,1.617319877,"measured",0,5,"",1.39999997615814,-82.65,28.43,"W","FL"
"686",127280,"C1512W091",26.52,1.617319877,"measured",0,22,"l",11,-85.16,30.23,"W","FL"
"687",127296,"C1512W751",6.18,1.617319877,"measured",0,5,"",0.200000002980232,-80.14,27.1,"W","FL"
"688",119085,"F1408F021",54.52,1.617319877,"measured",0,1,"",NA,-82.42,30.2,"F","FL"
"689",119091,"F1408F022",55.69,1.617319877,"measured",0,3,"",NA,-82.42,30.2,"F","FL"
"690",119096,"F1408F023",55.54,1.617319877,"measured",0,4,"",NA,-82.42,30.2,"F","FL"
"691",119102,"F1408F024",57.16,1.617319877,"measured",0,2,"",NA,-82.42,30.2,"F","FL"
"692",119133,"F1408F041",49.42,1.617319877,"measured",0,2,"",NA,-82.37,30.38,"F","FL"
"693",119140,"F1408F042",43.91,1.617319877,"measured",0,1,"",NA,-82.37,30.38,"F","FL"
"694",119147,"F1408F043",51.08,1.617319877,"measured",0,1,"",NA,-82.37,30.38,"F","FL"
"695",119154,"F1408F044",50.95,1.617319877,"measured",0,3,"",NA,-82.37,30.38,"F","FL"
"696",119161,"F1408F045",39.43,1.617319877,"measured",0,2,"",NA,-82.37,30.38,"F","FL"
"697",122207,"F1506F791",40.71,1.617319877,"measured",0,5,"",8.30000019073486,-81.62,29.18,"F","FL"
"698",122209,"F1506F792",42.45,1.617319877,"measured",0,100,"",8.30000019073486,-81.62,29.18,"F","FL"
"699",122210,"F1506F793",45.06,1.617319877,"measured",0,100,"",8.30000019073486,-81.62,29.18,"F","FL"
"700",122211,"F1506F794",48.15,1.617319877,"measured",0,100,"",8.30000019073486,-81.62,29.18,"F","FL"
"701",122212,"F1506F795",37.16,1.617319877,"measured",0,100,"",8.30000019073486,-81.62,29.18,"F","FL"
"702",111443,"C1401F051",38.32,1.617319877,"measured",0,3,"",NA,-85.26,33.74,"F","GA"
"703",111448,"C1401F052",41.35,1.617319877,"measured",0,4,"",NA,-85.26,33.74,"F","GA"
"704",111453,"C1401F053",35.43,1.617319877,"measured",0,4,"",NA,-85.26,33.74,"F","GA"
"705",111458,"C1401F054",31.77,1.617319877,"measured",0,4,"",NA,-85.26,33.74,"F","GA"
"706",111463,"C1401F055",31.13,1.617319877,"measured",0,3,"",NA,-85.26,33.74,"F","GA"
"707",111503,"C1401F093",32.82,1.617319877,"measured",0,4,"",NA,-85.25,33.78,"F","GA"
"708",111513,"C1401F095",46.64,1.617319877,"measured",0,3,"",NA,-85.25,33.78,"F","GA"
"709",111666,"C1401F201",17.52,1.617319877,"measured",0,6,"",NA,-85.3,33.62,"F","GA"
"710",111671,"C1401F202",30.16,1.617319877,"measured",0,3,"",NA,-85.3,33.62,"F","GA"
"711",111790,"C1401F262",30.67,1.617319877,"measured",0,6,"",NA,-83.71,33.02,"F","GA"
"712",111794,"C1401F263",10.03,1.617319877,"measured",0,4,"",NA,-83.71,33.02,"F","GA"
"713",111799,"C1401F264",42.5,1.617319877,"measured",0,4,"",NA,-83.71,33.02,"F","GA"
"714",111805,"C1401F265",23.69,1.617319877,"measured",0,5,"",NA,-83.71,33.02,"F","GA"
"715",111832,"C1401F281",17.44,1.617319877,"measured",0,5,"",NA,-85.12,33.48,"F","GA"
"716",111850,"C1401F285",48.84,1.617319877,"measured",0,3,"",NA,-85.12,33.48,"F","GA"
"717",111858,"C1401F291",41.02,1.617319877,"measured",0,4,"",NA,-84.65,34.09,"F","GA"
"718",111863,"C1401F292",28.96,1.617319877,"measured",0,3,"",NA,-84.65,34.09,"F","GA"
"719",111869,"C1401F293",27.66,1.617319877,"measured",0,4,"",NA,-84.65,34.09,"F","GA"
"720",111874,"C1401F294",36.96,1.617319877,"measured",0,4,"",NA,-84.65,34.09,"F","GA"
"721",111880,"C1401F295",37.9,1.617319877,"measured",0,4,"",NA,-84.65,34.09,"F","GA"
"722",111913,"C1401F311",27.81,1.617319877,"measured",0,2,"",NA,-85.26,33.34,"F","GA"
"723",111917,"C1401F312",52.04,1.617319877,"measured",0,4,"",NA,-85.26,33.34,"F","GA"
"724",111923,"C1401F313",34.11,1.617319877,"measured",0,4,"",NA,-85.26,33.34,"F","GA"
"725",111928,"C1401F314",42.06,1.617319877,"measured",0,2,"",NA,-85.26,33.34,"F","GA"
"726",111934,"C1401F315",45.1,1.617319877,"measured",0,2,"",NA,-85.26,33.34,"F","GA"
"727",112115,"C1401F431",23.22,1.617319877,"measured",0,2,"",NA,-84.8,33.75,"F","GA"
"728",112120,"C1401F432",44.76,1.617319877,"measured",0,3,"",NA,-84.8,33.75,"F","GA"
"729",112125,"C1401F433",34.9,1.617319877,"measured",0,3,"",NA,-84.8,33.75,"F","GA"
"730",112130,"C1401F434",39.77,1.617319877,"measured",0,3,"",NA,-84.8,33.75,"F","GA"
"731",112135,"C1401F435",30.31,1.617319877,"measured",0,4,"",NA,-84.8,33.75,"F","GA"
"732",112140,"C1401F441",39.7,1.617319877,"measured",0,2,"",NA,-83.66,34.73,"F","GA"
"733",112145,"C1401F442",52.1,1.617319877,"measured",0,2,"",NA,-83.66,34.73,"F","GA"
"734",112149,"C1401F443",38.99,1.617319877,"measured",0,3,"",NA,-83.66,34.73,"F","GA"
"735",112153,"C1401F444",44.87,1.617319877,"measured",0,3,"",NA,-83.66,34.73,"F","GA"
"736",112157,"C1401F445",46.58,1.617319877,"measured",0,2,"",NA,-83.66,34.73,"F","GA"
"737",112269,"C1401F551",42.26,1.617319877,"measured",0,3,"",NA,-84.02,34.48,"F","GA"
"738",112273,"C1401F552",31.19,1.617319877,"measured",0,2,"",NA,-84.02,34.48,"F","GA"
"739",112277,"C1401F553",28.34,1.617319877,"measured",0,3,"",NA,-84.02,34.48,"F","GA"
"740",112281,"C1401F554",15.65,1.617319877,"measured",0,2,"",NA,-84.02,34.48,"F","GA"
"741",112286,"C1401F555",32.61,1.617319877,"measured",0,3,"",NA,-84.02,34.48,"F","GA"
"742",112802,"C1401P011",4.67,1.617319877,"measured",0,5,"l",NA,-83.93,34.6,"P","GA"
"743",113253,"C1402F021",51.13,1.617319877,"measured",0,3,"",100,-84.01,32.58,"F","GA"
"744",113259,"C1402F022",55.56,1.617319877,"measured",0,3,"",100,-84.01,32.58,"F","GA"
"745",113265,"C1402F023",54.27,1.617319877,"measured",0,3,"",100,-84.01,32.58,"F","GA"
"746",113271,"C1402F024",49.58,1.617319877,"measured",0,4,"",100,-84.01,32.58,"F","GA"
"747",113276,"C1402F025",54.04,1.617319877,"measured",0,4,"",100,-84.01,32.58,"F","GA"
"748",113978,"C1403W072",1.7,1.617319877,"measured",0,2,"",NA,-82.32,31.6,"W","GA"
"749",114200,"C1404F032",47.41,1.617319877,"measured",0,3,"",100,-83.4,33.06,"F","GA"
"750",114207,"C1404F033",47.47,1.617319877,"measured",0,3,"",100,-83.4,33.06,"F","GA"
"751",114213,"C1404F034",48.11,1.617319877,"measured",0,3,"",100,-83.4,33.06,"F","GA"
"752",114219,"C1404F035",47.27,1.617319877,"measured",0,3,"",100,-83.4,33.06,"F","GA"
"753",114866,"C1405P011",48.86,1.617319877,"measured",0,4,"",NA,-81.99,31.02,"P","GA"
"754",114871,"C1405P012",57.15,1.617319877,"measured",0,6,"",NA,-81.99,31.02,"P","GA"
"755",114876,"C1405P013",56.14,1.617319877,"measured",0,4,"",NA,-81.99,31.02,"P","GA"
"756",114881,"C1405P014",57.38,1.617319877,"measured",0,5,"",NA,-81.99,31.02,"P","GA"
"757",114885,"C1405P015",58.71,1.617319877,"measured",0,5,"",NA,-81.99,31.02,"P","GA"
"758",115055,"C1405W571",41.33,1.617319877,"measured",0,17,"",NA,-82.15,30.96,"W","GA"
"759",115058,"C1405W572",45.97,1.617319877,"measured",0,45,"",NA,-82.15,30.96,"W","GA"
"760",115061,"C1405W573",42.07,1.617319877,"measured",0,81,"",NA,-82.15,30.96,"W","GA"
"761",115063,"C1405W574",44.96,1.617319877,"measured",0,89,"",NA,-82.15,30.96,"W","GA"
"762",115065,"C1405W575",45.48,1.617319877,"measured",0,15,"",NA,-82.15,30.96,"W","GA"
"763",116302,"C1406W041",49.33,1.617319877,"measured",0,1,"",NA,-82.39,31.41,"W","GA"
"764",116306,"C1406W042",44.97,1.617319877,"measured",0,1,"",NA,-82.39,31.41,"W","GA"
"765",116311,"C1406W043",45.49,1.617319877,"measured",0,1,"",NA,-82.39,31.41,"W","GA"
"766",116315,"C1406W044",42.77,1.617319877,"measured",0,2,"",NA,-82.39,31.41,"W","GA"
"767",116424,"C1406X021",55.69,1.617319877,"measured",0,5,"",NA,-82.25,31.49,"X","GA"
"768",116431,"C1406X022",56.15,1.617319877,"measured",0,3,"",NA,-82.25,31.49,"X","GA"
"769",116436,"C1406X023",56.15,1.617319877,"measured",0,5,"",NA,-82.25,31.49,"X","GA"
"770",116441,"C1406X024",54.34,1.617319877,"measured",0,5,"",NA,-82.25,31.49,"X","GA"
"771",116447,"C1406X025",53.35,1.617319877,"measured",0,5,"",NA,-82.25,31.49,"X","GA"
"772",116763,"C1407F102",27.46,1.617319877,"measured",0,3,"",NA,-83.97,34.45,"F","GA"
"773",116769,"C1407F103",41.38,1.617319877,"measured",0,2,"",NA,-83.97,34.45,"F","GA"
"774",116775,"C1407F104",32.42,1.617319877,"measured",0,4,"",NA,-83.97,34.45,"F","GA"
"775",116780,"C1407F105",30.6,1.617319877,"measured",0,4,"",NA,-83.97,34.45,"F","GA"
"776",118104,"C1408F231",51.63,1.617319877,"measured",0,3,"",NA,-83.2,31.26,"F","GA"
"777",118111,"C1408F232",54.72,1.617319877,"measured",0,3,"",NA,-83.2,31.26,"F","GA"
"778",118117,"C1408F233",48.9,1.617319877,"measured",0,2,"",NA,-83.2,31.26,"F","GA"
"779",118130,"C1408F235",49.31,1.617319877,"measured",0,2,"",NA,-83.2,31.26,"F","GA"
"780",118289,"C1408F301",51.84,1.617319877,"measured",0,3,"",NA,-82.32,31.3,"F","GA"
"781",118293,"C1408F302",50.05,1.617319877,"measured",0,5,"",NA,-82.32,31.3,"F","GA"
"782",118299,"C1408F303",52.68,1.617319877,"measured",0,4,"",NA,-82.32,31.3,"F","GA"
"783",118304,"C1408F304",47.41,1.617319877,"measured",0,4,"",NA,-82.32,31.3,"F","GA"
"784",118311,"C1408F305",51.57,1.617319877,"measured",0,3,"",NA,-82.32,31.3,"F","GA"
"785",118511,"C1408F681",39.38,1.617319877,"measured",0,2,"",NA,-82.48,31.23,"F","GA"
"786",118517,"C1408F682",49,1.617319877,"measured",0,3,"",NA,-82.48,31.23,"F","GA"
"787",118522,"C1408F683",51.76,1.617319877,"measured",0,2,"",NA,-82.48,31.23,"F","GA"
"788",118527,"C1408F684",50.2,1.617319877,"measured",0,4,"",NA,-82.48,31.23,"F","GA"
"789",118532,"C1408F685",51.63,1.617319877,"measured",0,4,"",NA,-82.48,31.23,"F","GA"
"790",118587,"C1408F721",38.87,1.617319877,"measured",0,4,"",NA,-81.79,30.93,"F","GA"
"791",118592,"C1408F722",24.41,1.617319877,"measured",0,3,"",NA,-81.79,30.93,"F","GA"
"792",118599,"C1408F723",32.04,1.617319877,"measured",0,4,"",NA,-81.79,30.93,"F","GA"
"793",118604,"C1408F724",47.31,1.617319877,"measured",0,4,"",NA,-81.79,30.93,"F","GA"
"794",118608,"C1408F725",42.53,1.617319877,"measured",0,3,"",NA,-81.79,30.93,"F","GA"
"795",118649,"C1408F741",16.47,1.617319877,"measured",0,4,"",NA,-81.72,31.48,"F","GA"
"796",118657,"C1408F742",50.91,1.617319877,"measured",0,5,"",NA,-81.72,31.48,"F","GA"
"797",118662,"C1408F743",46.83,1.617319877,"measured",0,2,"",NA,-81.72,31.48,"F","GA"
"798",119024,"C1408F991",44.11,1.617319877,"measured",0,5,"",NA,-81.73,31.14,"F","GA"
"799",119037,"C1408F993",46.1,1.617319877,"measured",0,5,"",NA,-81.73,31.14,"F","GA"
"800",119042,"C1408F994",47.22,1.617319877,"measured",0,5,"",NA,-81.73,31.14,"F","GA"
"801",119049,"C1408F995",44.41,1.617319877,"measured",0,5,"",NA,-81.73,31.14,"F","GA"
"802",119567,"C1408W011",38.01,1.617319877,"measured",0,2,"",NA,-83.1,31.19,"W","GA"
"803",119572,"C1408W012",37.9,1.617319877,"measured",0,2,"",NA,-83.1,31.19,"W","GA"
"804",119578,"C1408W013",36.09,1.617319877,"measured",0,3,"",NA,-83.1,31.19,"W","GA"
"805",119583,"C1408W014",40.2,1.617319877,"measured",0,3,"",NA,-83.1,31.19,"W","GA"
"806",119588,"C1408W015",21.02,1.617319877,"measured",0,1,"",NA,-83.1,31.19,"W","GA"
"807",119724,"C1501C011",0.78,1.617319877,"measured",0,33,"s",NA,-82.91,32.19,"C","GA"
"808",126784,"C1511W041",8.4,1.617319877,"measured",0,8,"l",NA,-81.85,32.72,"W","GA"
"809",112726,"F1401F041",41.76,1.617319877,"measured",0,3,"",NA,-84.09,34.6,"F","GA"
"810",112735,"F1401F043",38.98,1.617319877,"measured",0,3,"",NA,-84.09,34.6,"F","GA"
"811",112743,"F1401F045",17.84,1.617319877,"measured",0,7,"",NA,-84.09,34.6,"F","GA"
"812",112748,"F1401F051",51.9,1.617319877,"measured",0,4,"",NA,-83.41,34.5,"F","GA"
"813",112753,"F1401F052",37.74,1.617319877,"measured",0,3,"",NA,-83.41,34.5,"F","GA"
"814",112759,"F1401F053",47.79,1.617319877,"measured",0,3,"",NA,-83.41,34.5,"F","GA"
"815",112764,"F1401F054",37.39,1.617319877,"measured",0,3,"",NA,-83.41,34.5,"F","GA"
"816",112769,"F1401F055",42.66,1.617319877,"measured",0,4,"",NA,-83.41,34.5,"F","GA"
"817",136907,"F1802F981",33.67,1.617319877,"measured",0,4,"",570,-84.24,34.79,"F","GA"
"818",136928,"F1802F985",46.19,1.617319877,"measured",0,5,"",570,-84.24,34.79,"F","GA"
"819",138581,"F1805F951",11.82,1.617319877,"measured",0,2,"",594,-84.08,34.93,"F","GA"
"820",138595,"F1805F953",9.83,1.617319877,"measured",0,2,"",594,-84.08,34.93,"F","GA"
"821",138610,"F1805F955",15.31,1.617319877,"measured",0,2,"",594,-84.08,34.93,"F","GA"
"822",72,"C0101W061",26.85,1.617319877,"measured",0,20,"",1837,-111.15,43.72,"W","ID"
"823",84,"C0101W063",37.36,1.617319877,"measured",0,51,"",1837,-111.15,43.72,"W","ID"
"824",2529,"C0107P041",46.26,1.617319877,"measured",0,12,"",1904,-113.6,44.35,"P","ID"
"825",2533,"C0107P042",47.09,1.617319877,"measured",0,12,"",1904,-113.6,44.35,"P","ID"
"826",2536,"C0107P043",41.69,1.617319877,"measured",0,13,"",1904,-113.6,44.35,"P","ID"
"827",2539,"C0107P044",35.41,1.617319877,"measured",0,11,"",1904,-113.6,44.35,"P","ID"
"828",2542,"C0107P045",30.99,1.617319877,"measured",0,10,"",1904,-113.6,44.35,"P","ID"
"829",2702,"C0107R081",23.88,1.617319877,"measured",0,7,"",1540,-114.24,44.57,"R","ID"
"830",2707,"C0107R082",23.06,1.617319877,"measured",0,5,"",1540,-114.24,44.57,"R","ID"
"831",2711,"C0107R083",35.88,1.617319877,"measured",0,5,"",1540,-114.24,44.57,"R","ID"
"832",2717,"C0107R084",10.55,1.617319877,"measured",0,5,"",1540,-114.24,44.57,"R","ID"
"833",2722,"C0107R085",29.78,1.617319877,"measured",0,9,"",1540,-114.24,44.57,"R","ID"
"834",2772,"C0107W025",6.88,1.617319877,"measured",0,4,"",1943,-114.15,43.34,"W","ID"
"835",2833,"C0107W051",19.56,1.617319877,"measured",0,5,"",1456,-112.45,43.9,"W","ID"
"836",2839,"C0107W052",13.05,1.617319877,"measured",0,6,"",1456,-112.45,43.9,"W","ID"
"837",2844,"C0107W053",13.13,1.617319877,"measured",0,7,"",1456,-112.45,43.9,"W","ID"
"838",2854,"C0107W055",14.13,1.617319877,"measured",0,7,"",1456,-112.45,43.9,"W","ID"
"839",4964,"C0112R011",10.18,1.617319877,"measured",0,2,"",1531,-111.73,44.01,"R","ID"
"840",5587,"C0113R041",31.65,1.617319877,"measured",0,5,"",1859,-112.03,42.15,"R","ID"
"841",5593,"C0113R042",20.22,1.617319877,"measured",0,2,"",1859,-112.03,42.15,"R","ID"
"842",5598,"C0113R043",13.07,1.617319877,"measured",0,2,"",1859,-112.03,42.15,"R","ID"
"843",5604,"C0113R044",8.32,1.617319877,"measured",0,2,"",1859,-112.03,42.15,"R","ID"
"844",7556,"C0116F052",26.08,1.617319877,"measured",0,5,"",1470,-116.79,46.13,"F","ID"
