"loss_inla","loss_dnn","loss_dk","loss_ck"
146.511625915921,159.146392822266,139.553939819336,233.647842407227
137.961872162361,151.473739624023,114.408332824707,101.127174377441
138.580513029705,150.163284301758,115.496932983398,97.1952133178711
131.382519064276,141.454681396484,108.12589263916,95.8522567749023
133.111548810459,153.337905883789,121.675239562988,93.3077163696289
