"loss_inla","loss_dnn","loss_dk","loss_ck"
0.736164841759081,6.49691390991211,1.14931797981262,0.375428289175034
0.710343693160625,6.52682113647461,1.06501972675323,0.376893639564514
0.740647561762296,6.55205297470093,1.21480333805084,0.399048209190369
0.683399292152486,6.03099250793457,1.30000519752502,0.342257708311081
0.674545120737696,6.10350131988525,1.32172000408173,0.367523282766342
