"loss_dnn","loss_dk","loss_ck"
53.8672027587891,4.50489854812622,1.28313565254211
41.9345932006836,4.88860130310059,1.54936456680298
37.7940444946289,4.72815704345703,1.42808413505554
39.1597366333008,4.65802335739136,1.50260472297668
27.3675632476807,4.94497680664062,1.44832587242126
